Date,News_Titles,News_Volume
2025-07-30 00:00:00,"[""美股行情好熱+台積電展望佳 4檔台股基金上周淨值再創新高"", ""外資轉買141億元 買超台塑1.4萬張 連5買台積電近2.2萬張"", ""關稅揭牌前，2奈米供應鏈突圍！股債如何配置卡位：台積電、新應材、昇陽半導體、華城"", ""〈台股盤後〉台積電、台塑四寶發威 漲260點收最高點23461點"", ""〈台股開盤〉台積電神救援走高 激勵台股向上 重站回所有均線"", ""台積電 緯創 廣達變盤?【銘旺科 第2】目標翻倍"", ""光寶科攜手親子天下、台積電 啟動 AI 素養普及計劃"", ""關稅未明前的技術性回檔？輝積股浮現新佈局機會：華城、台積電、華星光、保瑞、京元電"", ""蘋果財報倒數！台積電、鴻海、大立光有望再迎資金行情""]",9
2025-07-31 00:00:00,"[""關稅公布在即 童子賢：台積電靠的是勤練功 稅率非競爭力關鍵影響"", ""關稅揭牌前押寶行情啟動？台積電創高、關注AI估值回調股：新應材、華星光、創意、台特化"", ""〈台股盤後〉關稅還是沒定案 台積電、鴻海穩住多頭軍心 收漲80點"", ""〈台股開盤〉台積電1165元寫天價 個股各擁題材表現 小漲震盪"", ""美股行情好熱+台積電展望佳 4檔台股基金上周淨值再創新高"", ""外資轉買141億元 買超台塑1.4萬張 連5買台積電近2.2萬張"", ""關稅揭牌前，2奈米供應鏈突圍！股債如何配置卡位：台積電、新應材、昇陽半導體、華城"", ""〈台股盤後〉台積電、台塑四寶發威 漲260點收最高點23461點""]",8
2025-12-24 00:00:00,"[""中芯國際漲價10% 對台積電是好或壞？美光搶力積電產能 輝達找群聯共同開發 記憶體後勢？"", ""〈台股開盤〉平安夜量縮再向歷史高點靠攏 台積電重現1500元"", ""所有AI都繞不開的一家公司：台積電"", ""〈台股盤後〉台積電嗨漲帶上矽光子、軍工、PCB股 收漲160點"", ""〈焦點股〉台積電明年實現矽光子量產  AI光通訊股漲紅透半邊天""]",5
2025-12-26 00:00:00,"[""〈台股開盤〉年底前又寫新高28590點 台積電站回1500元帶動漲""]",1
2025-12-29 00:00:00,"[""把握搶賺年終獎金行情、華邦電、凌航、順達、台積電、鴻海、智邦、世芯-KY"", ""多數人怕做頭，台股卻續創高？真正關鍵怎麼看：世芯-KY、光洋科、台積電"", ""台積電、日月光先進封裝三大廠區大擴產 設備商明年上半年出貨爆發"", ""〈台股盤後〉封關前上不封頂 台積電領軍刷天價 漲254點收28810點"", ""台積電傳調漲先進製程報價 衝上1530元新天價 市值逼近40兆元"", ""〈台股開盤〉台積電重回天價1525元 無視共軍環台軍演再寫28788新高"", ""融資連七增突破3400億快接近2008年金融海嘯的水準 台積電、鴻海要跑要快!?"", ""不是台積電、不是鴻海！2026 CES 揭示：這批「實體 AI 黑馬」主升段才剛開始"", ""台灣宜蘭外海發生規模 7.0 地震，台積電(2330)營運影響輕微"", ""宜蘭7.0強震 台積電：各廠區正常、疏散人員皆已回歸""]",10
2025-12-30 00:00:00,"[""台積電2奈米量產 新竹、高雄兩地同步生產"", ""台積電賣點?緯創 鴻海 欣詮 群創買點? 【方土昶第2】目標翻倍"", ""台積電悄悄開始量產2奈米晶片！N2製程提升效能、擴大AI與HPC產能"", ""〈台股開盤〉天價激情過後買盤縮手 台積電、電權股走弱早盤跌近200點"", ""〈台股盤前要聞〉中共軍演影響941航班、封關行情步步高、台積電傳調漲先進製程報價"", ""把握搶賺年終獎金行情、華邦電、凌航、順達、台積電、鴻海、智邦、世芯-KY"", ""多數人怕做頭，台股卻續創高？真正關鍵怎麼看：世芯-KY、光洋科、台積電"", ""台積電、日月光先進封裝三大廠區大擴產 設備商明年上半年出貨爆發""]",8
2025-12-31 00:00:00,"[""報導：中國科技公司下單逾200萬顆H200晶片 輝達緊急洽談台積電擴產"", ""台積電再生晶圓導入CoWoS製程 年省7億元"", ""〈2025封關〉台積電一夫當關勇創新天價1550元 全年漲44% 市值突破40兆元"", ""台積電領航，台股再創高！多頭列車啟動，該怎麼上車？"", ""〈台股開盤〉封關日嗨到28901點歷史高 台積電創1540元新高 五線收紅在望"", ""不是台積電 不是輝達 2026 CES揭示AI爆發主線：CPO、PCB、DRAM與AI 機器人黑馬清單出爐！"", ""〈台股盤前要聞〉2025封關日買定離手、台積電2奈米官宣量產、群聯11月自結盈餘飆增"", ""台積電2奈米量產 新竹、高雄兩地同步生產"", ""台積電賣點?緯創 鴻海 欣詮 群創買點? 【方土昶第2】目標翻倍"", ""台積電悄悄開始量產2奈米晶片！N2製程提升效能、擴大AI與HPC產能""]",10
2026-01-02 00:00:00,"[""外資買超120億元迎開門紅 掃貨力積電10萬張 提款天價台積電69億元"", ""台積電供應鏈迅得去年Q4營收續創新高 2025年營收65.3億元登頂"", ""外資歸隊回補啟動，台股三牛一熊操作難度提高 :昇陽半導體、世芯-KY、台積電"", ""〈台股盤後〉開年頂破天 台積電飆天價點火 大漲386點收29349點新高"", ""史上最先進製程快來了！台積電1.4奈米預計2027年試產 邁入1奈米時代"", ""〈台股開盤〉2026開門紅 漲逾200點衝破2萬9新高 台積電再創1565元天價"", ""〈台股盤前要聞〉新年開局再拚2萬9、台積電迎輝達急單、大立光1/8法說打前鋒"", ""美國向台積電核發出口許可！南京廠可持續進口設備、中國產線運作不中斷"", ""美國放行！台積電(2330)南京廠獲准輸入美製晶片設備確保2026營運不受影響"", ""美方有意放行 中企大量採購輝達H200 台積電迎急單"", ""中企H200搶購戰開打 輝達庫存告急緊急求援台積電""]",11
2026-01-05 00:00:00,"[""財富重分配的列車剛啟動、台積電、華邦電、漢唐、亞翔、昇陽半⊕"", ""三大法人買超台股31億元  天價台積電外資賣超5543張、內資成接盤俠"", ""台股攻三萬靠台積電 拉積盤爆量後資金輪動開始 :台積電、昇陽半導體、中砂、新應材"", ""〈台幣〉股匯不同調因外資逆勢賣超台積電 貶值1.19角收31.538元"", ""證據遭刪、國家級技術外洩疑雲擴大台積電洩密案為何追加起訴一次看"", ""〈台股盤後〉台積電帶飛台股衝破3萬點寫史高 大漲755點創第六大漲點"", ""台積電供應鏈志聖擬發行10億元無擔保CB  7-9日競拍投標1/22上櫃掛牌"", ""12月預測再次驗證！台積電大漲，中小型股拉回，後續該怎麼做？"", ""台積電飆漲110元 獨家貢獻漲點877點 市值約44兆元排名全球第6"", ""衝破3萬關 至尊寶台積電一個人的武林？上市櫃下跌家數逾1500檔無感"", ""〈台股開盤〉台積電一飛沖天創1655元新天價 台股史上首次衝破3萬點"", ""美國突襲委內瑞拉對於台股會有影響嗎? 台積電、鴻海、緯創呢?"", ""台積電下半週收黑? 鈞寶 方土昶 買點? 【旺宏第2】目標翻倍"", ""【台股投資週報】CES+台積電法說登場，大戶鎖碼三大產業"", ""台積電赴美設廠代價高昂！折舊與人力成本侵蝕毛利率成最大挑戰"", ""〈台股風向球〉台積電ADR飆漲逾5%再添好彩頭 多頭劍指3萬大關""]",16
2026-01-06 00:00:00,"[""〈台幣〉驚險翻升收31.516元 台積電股利1/8入帳緊盯外資匯出潮"", ""台股創新高三級跳 外資僅小買26億元 連續3天賣超天價台積電共1.8萬張"", ""台積電天花板? 友達 群聯 緯創 買點? 【旺宏第2】目標翻倍"", ""〈台股盤後〉噴漲471點收30576點連4天創歷史高 台積電寫1705元天價"", ""〈台股開盤〉低開回測3萬點 隨台積電回穩漲逾百點 漲價題材股竄紅"", ""財富重分配的列車剛啟動、台積電、華邦電、漢唐、亞翔、昇陽半⊕"", ""三大法人買超台股31億元  天價台積電外資賣超5543張、內資成接盤俠""]",7
2026-01-07 00:00:00,"[""台積電股利明日入帳 台股3萬點再添1296億元活水"", ""台股爆出天量 外資反手賣超298億元 拿天價台積電開刀甩賣2.6萬張"", ""一開始就跟上贏面才會大、台積電、鴻海、華邦電、群聯、華通、友達⊕"", ""蘋果與台積電達成有利晶片供應協議！A20晶片成本僅增 30%、NAND供應延至2026 Q1"", ""華爾街紛紛追價！小摩調升台積電目標價至2100元、毛利率達60%"", ""〈台股開盤〉台積電稍息 跌逾200點中止攻高 站穩3萬點爆量換手整理"", ""錯過台積電 華邦 南科別懊惱！CES 2026 揭密：真正的AI主菜+主升黑馬股現在才要上桌？！"", ""高盛預測台積電未來三年將投資1500億美元！擴大AI晶片先進製程、目標價2330元"", ""〈台股盤前要聞〉台股站穩3萬點噴漲、外資台積電股利將落袋恐有匯出潮、輝達夥伴股擴軍"", ""〈台幣〉驚險翻升收31.516元 台積電股利1/8入帳緊盯外資匯出潮"", ""台股創新高三級跳 外資僅小買26億元 連續3天賣超天價台積電共1.8萬張"", ""台積電天花板? 友達 群聯 緯創 買點? 【旺宏第2】目標翻倍""]",12
2026-01-08 00:00:00,"[""台積電變盤? 福懋科 華星光 奇鋐 買點? 【華東第2】目標翻倍"", ""要天天賺！不是等奇蹟、台積電、華邦電、漢唐、華星光、智邦、雷虎⊕"", ""〈台股開盤〉跌逾200點後翻紅 台積電回神穩盤 台塑傳漲外銷報價四寶大漲"", ""〈台股盤前要聞〉台股爆天量 外資重砍台積電、黃仁勳「不用水冷」說潑熄散熱股""]",4
2026-01-09 00:00:00,"[""外資在3萬點打退堂鼓？單周賣超418億元 6天減碼台積電近6萬張"", ""適當回檔=超健康！台積電、華通⊕、亞翔、漢唐、台特化"", ""台積電(2330)第四季營收年增逾兩成，AI需求強勁助攻超越預期"", ""〈台股盤後〉上沖下洗逾500點 台積電尾盤翻黑 收30288點跌71點失守5日線"", ""台積電去年Q4營收首破兆元 全年達3.8兆元同步締新猷""]",5
2026-01-12 00:00:00,"[""2奈米提前引爆！台積電法說前，2000元只是起跑線"", ""台股又見新高 外資、投信合賣222億元  外資提款台積電及鴻海共196億元"", ""〈台股開盤〉漲近400點又見歷史高！台積電法說前登頂1705元"", ""〈台股盤前要聞〉台積電法說點火元月行情 關注6大焦點、台灣去年出超創新高"", ""台積電周四法說釋風向球 市場聚焦六議題"", ""〈台股風向球〉台積電法說重頭戲將登場 醞釀母雞帶小雞行情"", ""台積電法說前哨戰！這3檔半導體ETF開年以來漲逾7% 勝過主動式""]",7
2026-01-13 00:00:00,"[""台積電供應鏈志聖去年Q4及全年淨利創新高 全年EPS 5.5元"", ""早一步!從從容容贏更多!!台積電、漢唐⊕、華通、品安⊕、世界先進"", ""〈台股盤後〉台積電強行托住台股閃創30973點新高 收漲139點"", ""美台關稅即將敲定 台積電傳再建5座晶圓廠"", ""台積電供應鏈迅得擁雙動能 全年營收上看75億元再創新高"", ""〈台股開盤〉傳台美關稅15%將敲定 台積電法說前領軍台股再創高"", ""2奈米提前引爆！台積電法說前，2000元只是起跑線"", ""台股又見新高 外資、投信合賣222億元  外資提款台積電及鴻海共196億元""]",8
2026-01-14 00:00:00,"[""台積電戰略性推進混合封裝 非台積電體系順勢崛起"", ""〈台幣〉台積電法說前夕股匯雙漲 中止連5貶收31.63元"", ""每天都有屬於你的漲停板、台積電、鴻海、世界⊕、合晶⊕、漢唐、國巨"", ""台股再創歷史新高，法說會前資金正在輪動：華城、雙鴻、台積電"", ""法說會還沒開，台積電多頭已失控？外資目標價集體噴出"", ""台積電 1/15 法說重磅登場！2 奈米 GAA 啟動：這六大關鍵重點你一定要先知道，相關概念熱門股都在這！"", ""台積電法說會前夕，有什麼標的值得注目？"", ""AI需求續強撐盤台積電Q4淨利挑戰新高、法說會成市場焦點"", ""驚爆！美要台積電蓋 5 座廠？「這族群」接棒狂噴！"", ""〈台股開盤〉台積電橫盤撐住台股漲逾百點 低位階、低價股爭相奮起進攻"", ""台積電供應鏈志聖去年Q4及全年淨利創新高 全年EPS 5.5元"", ""早一步!從從容容贏更多!!台積電、漢唐⊕、華通、品安⊕、世界先進"", ""〈台股盤後〉台積電強行托住台股閃創30973點新高 收漲139點"", ""美台關稅即將敲定 台積電傳再建5座晶圓廠""]",14
2026-01-15 00:00:00,"[""3萬1關前整理外資觀望 台積電法說前再賣1萬張 轉挺華新、台塑四寶"", ""〈台積電法說〉資本支出超預期、今年2奈米營收超越3奈米 8大重點一次看"", ""〈台積電法說〉不擔憂英特爾競爭 較擔心台灣電力問題"", ""〈台積電法說〉AI客戶上門要產能 上調AI加速器CAGR至54-59%"", ""【量大強漲股整理】台積電法說會繳出亮眼成績，下一波表現的主角已浮現?"", ""〈台積電法說〉今年美元營收估年增近3成 上調近五年CAGR至25%"", ""見證完美獲利節奏！台積電、漢唐、世界先進、華邦電、品安⊕、華通、智通⊕"", ""台積電助攻新創「落地」！國發會聯手鳳凰城簽署MOU 攜手打造AI與半導體新創重鎮"", ""談判進展、台積電擴大赴美？何晉滄：力爭「不疊加」及232稅率最優 神山會「根留台灣」"", ""〈台積電法說〉美國將再蓋數座晶圓廠 魏哲家：買地就是個暗示"", ""台股震盪整理量能不縮，台積電法說會後行情如何解讀：華城、全新、台積電"", ""台積電(2330)法說：AI熱潮推動獲利創新高，2026年資本支出上看560億美元"", ""〈台積電法說〉AI需求太強 今年資本支出超預期 飆上520-560億美元"", ""〈台積電法說〉Q1美元營收估季增4% 雙率同步創新高"", ""〈台股盤後〉股王、台塑四寶硬挺 台積電法說會前觀望 跌131點收30810點"", ""〈台積電法說〉去年Q4雙率同步登頂 單季EPS 19.5元再締新猷"", ""〈焦點股〉台積電供應鏈迅得雙動能強 全年半導體營收看增突破平台整理"", ""台積電法說前全球科技股盤整以待 這檔海外主動式ETF周漲3%突圍"", ""〈台股開盤〉3萬1關前拉回跌逾200點 台積電法說倒數跌破1700元"", ""〈台股盤前要聞〉元月行情急漲2千點挺進3萬1、台積電法說登場前外資連9賣"", ""傳台灣高層赴華府推進關稅協議 台積電投資成關鍵"", ""台積電戰略性推進混合封裝 非台積電體系順勢崛起"", ""〈台幣〉台積電法說前夕股匯雙漲 中止連5貶收31.63元"", ""每天都有屬於你的漲停板、台積電、鴻海、世界⊕、合晶⊕、漢唐、國巨"", ""台股再創歷史新高，法說會前資金正在輪動：華城、雙鴻、台積電"", ""法說會還沒開，台積電多頭已失控？外資目標價集體噴出"", ""台積電 1/15 法說重磅登場！2 奈米 GAA 啟動：這六大關鍵重點你一定要先知道，相關概念熱門股都在這！"", ""台積電法說會前夕，有什麼標的值得注目？"", ""AI需求續強撐盤台積電Q4淨利挑戰新高、法說會成市場焦點""]",29
2026-01-16 00:00:00,"[""台積電布局全球策略 財務長黃仁昭談「台灣領先、海外加速」方針"", ""外資買超400億元 衝著半導體232最惠待遇回補台積電1萬張、加碼聯電7.7萬張"", ""鉅亨速報 - Factset 最新調查：台積電(2330-TW)EPS預估上修至88.02元，預估目標價為2150元"", ""台積電掛保證「AI真實存在」 AI新經濟主題ETF表態跟漲"", ""AI泡沫論粉碎!!台積電、華邦電、華通3⊕、品安3⊕、世界3⊕"", ""台積電暴力輾壓法人預期，「節點靈活轉換」貢獻超標毛利率"", ""AI 不只是題材！台積電一場法說會，把半導體天花板整個掀掉"", ""台積電撐起新高，拉積盤下該追還是該收：華城、廣達、台積電"", ""台積電法說會打散疑慮，這些個股繼續向上衝！"", ""〈關稅拍板〉台積電︰樂見台美貿易協議 有助半導體供應鏈韌性"", ""鉅亨速報 - Factset 最新調查：台積電(2330-TW)目標價調升至2088元，幅度約4.4%"", ""台積電法說太驚喜 高盛再度調升目標價至2600元"", ""台積電法說釋三大上調數字 衝1735元改寫新天價 市值近45兆元"", ""市場換檔中：台積電法說揭示真相：這一輪不是反彈，是五年大行情"", ""〈台股開盤〉台積電法說狂噴天價 漲逾500點衝上31300點創歷史高"", ""台積電560億美元「真命天子」換人？這檔AI隱藏王牌爆發力恐直接輾壓 弘塑、漢唐、帆宣"", ""鉅亨速報 - Factset 最新調查：台積電(2330-TW)EPS預估上修至82.5元，預估目標價為2020元"", ""〈台股盤前要聞〉台積電法說叫好、台股3萬1加足馬力衝關、廣達未來三年迎爆發期"", ""3萬1關前整理外資觀望 台積電法說前再賣1萬張 轉挺華新、台塑四寶"", ""〈台積電法說〉資本支出超預期、今年2奈米營收超越3奈米 8大重點一次看"", ""〈台積電法說〉不擔憂英特爾競爭 較擔心台灣電力問題"", ""〈台積電法說〉AI客戶上門要產能 上調AI加速器CAGR至54-59%"", ""【量大強漲股整理】台積電法說會繳出亮眼成績，下一波表現的主角已浮現?"", ""〈台積電法說〉今年美元營收估年增近3成 上調近五年CAGR至25%"", ""見證完美獲利節奏！台積電、漢唐、世界先進、華邦電、品安⊕、華通、智通⊕"", ""台積電助攻新創「落地」！國發會聯手鳳凰城簽署MOU 攜手打造AI與半導體新創重鎮"", ""談判進展、台積電擴大赴美？何晉滄：力爭「不疊加」及232稅率最優 神山會「根留台灣」"", ""〈台積電法說〉美國將再蓋數座晶圓廠 魏哲家：買地就是個暗示"", ""台股震盪整理量能不縮，台積電法說會後行情如何解讀：華城、全新、台積電"", ""台積電(2330)法說：AI熱潮推動獲利創新高，2026年資本支出上看560億美元"", ""〈台積電法說〉AI需求太強 今年資本支出超預期 飆上520-560億美元"", ""〈台積電法說〉Q1美元營收估季增4% 雙率同步創新高""]",32
2026-01-19 00:00:00,"[""台股創高外資卻提款280億元 創天價的台積電及這6檔漲停股遭調節"", ""台股冰火五重天，盤面結構透露哪些訊號：世芯-KY、聯電、台積電"", ""跟上今年最旺的飆股行情、台積電、華邦電⊕、凌航⊕、品安⊕、重電1號？"", ""不是台積電！台股真正的「第二顆火箭」正式點火，記憶體全面起飛"", ""〈台股盤後〉台積電下半場暴衝新天價 大漲230點收31639點續創高"", ""台積電將休息 資金會轉去哪裡? 記憶體、PCB、被動元件誰最好?""]",6
2026-01-20 00:00:00,"[""台灣首家人力銀行104入列資安聯合國FIRST 與台積電等大廠齊名守護個資"", ""外資再賣超40億元 砍面板雙虎逾10萬張 買聯電7.3萬張賣台積電5392張"", ""德銀上調台積電目標價到至2200台幣！AI需求爆發、3奈米滿載至2027年"", ""驚驚漲背後的籌碼換手，下一波主流正在醞釀：聯電、聯鈞、台積電"", ""〈台股盤後〉台積電再演翻紅戲碼 軍工股點火助攻 漲120點收最高31759點"", ""台積電為蘋果打造 2 奈米專用產線iPhone 18 Pro A20 將首度採用 WMCM 封裝"", ""台積電加速美國布局傷台？WSJ剖析「美國時刻」下的「矽盾」變化"", ""台股創高外資卻提款280億元 創天價的台積電及這6檔漲停股遭調節"", ""台股冰火五重天，盤面結構透露哪些訊號：世芯-KY、聯電、台積電"", ""跟上今年最旺的飆股行情、台積電、華邦電⊕、凌航⊕、品安⊕、重電1號？"", ""不是台積電！台股真正的「第二顆火箭」正式點火，記憶體全面起飛"", ""〈台股盤後〉台積電下半場暴衝新天價 大漲230點收31639點續創高"", ""台積電將休息 資金會轉去哪裡? 記憶體、PCB、被動元件誰最好?""]",13
2026-01-21 00:00:00,"[""台股爆出9000億新天量 投信賣超176億創紀錄 外資大砍台積電、面板雙虎"", ""還有很多飆股→會暴噴、台積電、世界、士電、亞力⊕、長航太⊕"", ""〈台股開盤〉台積電跌30元壓盤 DRAM雙雄拉回整理 跌逾300點後跌幅收斂"", ""台灣首家人力銀行104入列資安聯合國FIRST 與台積電等大廠齊名守護個資"", ""外資再賣超40億元 砍面板雙虎逾10萬張 買聯電7.3萬張賣台積電5392張"", ""德銀上調台積電目標價到至2200台幣！AI需求爆發、3奈米滿載至2027年"", ""驚驚漲背後的籌碼換手，下一波主流正在醞釀：聯電、聯鈞、台積電"", ""〈台股盤後〉台積電再演翻紅戲碼 軍工股點火助攻 漲120點收最高31759點"", ""台積電為蘋果打造 2 奈米專用產線iPhone 18 Pro A20 將首度採用 WMCM 封裝"", ""台積電加速美國布局傷台？WSJ剖析「美國時刻」下的「矽盾」變化""]",10
2026-01-22 00:00:00,"[""台積電要協助政府推動綠能發展 國科會：核能也許是選項之一"", ""台積電強化工安 宣布籌組「半導體營建工程安全協會」"", ""台股爆量換手清洗浮額，資金正回流AI主線：光寶科、聯鈞、台積電"", ""AI正重塑供應鏈！黃仁勳談輝達重回台積電最大客戶：張忠謀應該很高興"", ""法說報喜！台積電大手筆擴產，先進製程與封裝股成焦點，惠概念股一次看！"", ""台股爆出9000億新天量 投信賣超176億創紀錄 外資大砍台積電、面板雙虎"", ""還有很多飆股→會暴噴、台積電、世界、士電、亞力⊕、長航太⊕""]",7
2026-01-23 00:00:00,"[""台積電資源轉向先進封裝 2028年前縮減晶圓14廠產能15-20%"", ""外資買超232億元 回補面板雙虎近12萬張 單周賣超台積電逾4萬張"", ""記憶體主升段都還沒來？台積電、創意、世芯¬-KY、華通⊕、6XX3⊕、3XX5⊕"", ""創新高後急震盪，主力換手、資金輪動正在悄悄發生：聯發科、世芯-KY、台積電"", ""台積電要協助政府推動綠能發展 國科會：核能也許是選項之一"", ""台積電強化工安 宣布籌組「半導體營建工程安全協會」"", ""台股爆量換手清洗浮額，資金正回流AI主線：光寶科、聯鈞、台積電"", ""AI正重塑供應鏈！黃仁勳談輝達重回台積電最大客戶：張忠謀應該很高興""]",8
2026-01-26 00:00:00,"[""台積電、世芯-KY、華邦電⊕、華通、智通、6XX3⊕、獨家太空商機股「5xx3」"", ""投資美國2500億美元融資授信 國發基金絕不會質押台積電股票來籌措資金"", ""〈台股盤後〉台積電衝高後熄火 漲價題材股側翼帶頭衝破3萬2再創新高"", ""台積電再衝1785元新天價 今年以來漲幅超過15%"", ""企業赴美投資2500億美元 張建一揭秘：台積電佔1650億 其餘要靠「它」填補""]",5
2026-01-27 00:00:00,"[""台股猛刷新高 外資買超222億元 大買聯電6.2萬張回補台積電6704張"", ""倒數11天紅包怎麼搶？台積電、世芯-KY、華邦電、金橋⊕、世界⊕"", ""〈台股盤後〉台積電、聯電同步向前衝 飆漲253點再寫新高"", ""台積電代工！微軟推二代AI晶片Maia 200 降低對輝達依賴"", ""台積電、世芯-KY、華邦電⊕、華通、智通、6XX3⊕、獨家太空商機股「5xx3」"", ""投資美國2500億美元融資授信 國發基金絕不會質押台積電股票來籌措資金"", ""〈台股盤後〉台積電衝高後熄火 漲價題材股側翼帶頭衝破3萬2再創新高"", ""台積電再衝1785元新天價 今年以來漲幅超過15%"", ""企業赴美投資2500億美元 張建一揭秘：台積電佔1650億 其餘要靠「它」填補""]",9
2026-01-28 00:00:00,"[""台股飛向3萬3 外資續買332億元加碼台積電、記憶體股但出脫聯電"", ""景氣紅燈、台股創高，激情多頭下更要看懂資金集中與追價風險：聯鈞、台積電"", ""〈台股盤後〉嗨到最高點！台積電噴刷天價1820元 大漲485點收32803點"", ""取悅川普！繼蘋果後 輝達Feynman平台也將跟英特爾合作 台積電受益還受害？"", ""〈台股開盤〉台積電站上1800元 光通訊、生技、航運齊揚 衝破32700點創新高"", ""台股猛刷新高 外資買超222億元 大買聯電6.2萬張回補台積電6704張"", ""倒數11天紅包怎麼搶？台積電、世芯-KY、華邦電、金橋⊕、世界⊕"", ""〈台股盤後〉台積電、聯電同步向前衝 飆漲253點再寫新高"", ""台積電代工！微軟推二代AI晶片Maia 200 降低對輝達依賴""]",9
2026-01-29 00:00:00,"[""台股爆量9300億開高走低，年前調節輪動一次看懂：宇隆、台積電、世芯-KY"", ""〈黃仁勳來台〉黃仁勳：與英特爾合作中 但台積電才是最頂尖的"", ""〈黃仁勳來台〉黃仁勳：台積電是「增加」美國產能而非「轉移」"", ""這次你一定要坐在車上、台積電、華通、世界、金橋、華邦電⊕、力積電⊕、士電⊕"", ""台股飛向3萬3 外資續買332億元加碼台積電、記憶體股但出脫聯電"", ""景氣紅燈、台股創高，激情多頭下更要看懂資金集中與追價風險：聯鈞、台積電"", ""〈台股盤後〉嗨到最高點！台積電噴刷天價1820元 大漲485點收32803點""]",7
2026-01-30 00:00:00,"[""不是大空頭!只是「籌碼洗盤」、台積電、華邦電、品安、力積電、至上"", ""台股高檔震盪加劇不是壞事，從資金集中到輪動的關鍵轉折: 台積電、世芯-KY、亞光"", ""台積電化學品廢液再利用 採購量年減1.6萬公噸"", ""〈董監事酬勞揭露〉中信金董事均酬9573萬元居上市第一 台積電逾5千萬排第三"", ""〈台股盤後〉台積電爆量殺尾 跌472點守住3萬2 元月仍狂漲3100點"", ""台股爆量9300億開高走低，年前調節輪動一次看懂：宇隆、台積電、世芯-KY"", ""〈黃仁勳來台〉黃仁勳：與英特爾合作中 但台積電才是最頂尖的"", ""〈黃仁勳來台〉黃仁勳：台積電是「增加」美國產能而非「轉移」""]",8
2026-02-02 00:00:00,"[""半導體主題夯！9檔台股ETF元月漲贏台積電 00891年化配息竟上看13%"", ""「真金不怕火煉」、台積電、創意、世芯¬-KY、華邦電、華通、世界先進"", ""〈勞動基金績效〉去年近6成獲利靠台股！1月可再賺3000億 新制勞退持股逾3成重押台積電"", ""〈台股開盤〉3萬2直接摜破跌逾500點 台積電雖有黃仁勳幫唱高調仍跌"", ""記憶體、台積電、聯發科、鴻海、廣達、緯創 春節前操作需要注意的地方"", ""〈台股盤前要聞〉元月行情強過頭 3萬2拉警報、黃仁勳：台積電未來10年產能翻倍""]",6
2026-02-03 00:00:00,"[""封關前最後黃金買點、台積電、創意、世芯¬-KY、華邦電、華通、智通*"", ""〈國發會年終記者會〉國發基金去年賺384億元 不會為信保籌資賣持有的6.37%台積電"", ""〈台股盤後〉台積電重回1800元 權值股回神 大漲571點收32195點"", ""半導體主題夯！9檔台股ETF元月漲贏台積電 00891年化配息竟上看13%"", ""「真金不怕火煉」、台積電、創意、世芯¬-KY、華邦電、華通、世界先進"", ""〈勞動基金績效〉去年近6成獲利靠台股！1月可再賺3000億 新制勞退持股逾3成重押台積電"", ""〈台股開盤〉3萬2直接摜破跌逾500點 台積電雖有黃仁勳幫唱高調仍跌"", ""記憶體、台積電、聯發科、鴻海、廣達、緯創 春節前操作需要注意的地方"", ""〈台股盤前要聞〉元月行情強過頭 3萬2拉警報、黃仁勳：台積電未來10年產能翻倍""]",9
2026-02-04 00:00:00,"[""有洗盤才有更多漲勢、台積電、世芯¬-KY、華邦電、華通"", ""封關前最後黃金買點、台積電、創意、世芯¬-KY、華邦電、華通、智通*"", ""〈國發會年終記者會〉國發基金去年賺384億元 不會為信保籌資賣持有的6.37%台積電"", ""〈台股盤後〉台積電重回1800元 權值股回神 大漲571點收32195點""]",4
2026-02-05 00:00:00,[],0
2026-02-06 00:00:00,"[""〈台股盤後〉強震678點幸賴台積電翻紅收跌18點 周跌280點中止連6紅"", ""〈台股開盤〉台積電開低走高 上沖下洗近700點拚翻紅奪回月線"", ""會買是徒弟!會賣是師傅!!華邦電、世界、華通、台積電""]",3
2026-02-09 00:00:00,"[""融資大清洗後反彈，資金回補硬體供應鏈：雙鴻、世芯-KY、台積電"", ""「財富是留給有膽識的人」、台積電、世芯、華邦電⊕、智邦⊕、印能科⊕"", ""台積電傳全面淡出8吋代工 世界先進接棒促雙贏""]",3
2026-02-10 00:00:00,"[""台積電季配息維持6元 通過8位高階主管擢升案"", ""台積電連10年稱霸本國專利、連4年奪美國第2！12家挾AI半導體專利挺進全球百大"", ""外資大買557億元 擴大加碼台積電1.26萬張 華邦電遭砍6萬張"", ""「財富是留給有膽識的人」、台積電、世芯、華邦電⊕、智邦⊕、印能科⊕"", ""台股再創高量能未放大，年前賣壓透露什麼：雙鴻、台積電、統新"", ""營收速報  - 台積電(2330)1月營收4,012.55億元年增率高達36.81％"", ""台積電雙喜 1月營收衝破4000億元創新高、市值飆上48.75兆元""]",7
